Age,Year,Population,Life_Expectancy
43,2024,10261.2,41.3
43,2025,10426.0,41.3
43,2026,10710.0,41.3
43,2027,10688.0,41.3
43,2028,10784.0,41.3
43,2029,10920.0,41.3
43,2030,11502.0,41.3
43,2031,11571.0,41.3
43,2032,12084.0,41.3
43,2033,12167.0,41.3
43,2034,12589.0,41.3
43,2035,12284.0,41.3
43,2036,12785.0,41.3
43,2037,12832.0,41.3
43,2038,12876.0,41.3
43,2039,12924.0,41.3
43,2040,13099.0,41.3
43,2041,13130.0,41.3
43,2042,12697.0,41.3
43,2043,12620.0,41.3
43,2044,12736.0,41.3
43,2045,12191.0,41.3
43,2046,12092.0,41.3
43,2047,11955.0,41.3
43,2048,11963.0,41.3
43,2049,11929.0,41.3
43,2050,11952.0,41.3
43,2051,11929.0,41.3
43,2052,11984.0,41.3
43,2053,11908.0,41.3
43,2054,12057.0,41.3
43,2055,11783.0,41.3
43,2056,11949.0,41.3
43,2057,12020.0,41.3
43,2058,12055.0,41.3
43,2059,11870.0,41.3
43,2060,11842.0,41.3
43,2061,11848.0,41.3
43,2062,11804.0,41.3
43,2063,11740.0,41.3
43,2064,11740.0,41.3
43,2065,11843.0,41.3
43,2066,11830.0,41.3
43,2067,12123.0,41.3
43,2068,12171.0,41.3
43,2069,12186.0,41.3
43,2070,12192.0,41.3
43,2071,12185.0,41.3
43,2072,12174.0,41.3
43,2073,12153.0,41.3
43,2074,12118.0,41.3
43,2075,12070.0,41.3
43,2076,12015.0,41.3
43,2077,11955.0,41.3
43,2078,11893.0,41.3
43,2079,11831.0,41.3
43,2080,11774.0,41.3
43,2081,11720.0,41.3
43,2082,11671.0,41.3
43,2083,11630.0,41.3
43,2084,11595.0,41.3
43,2085,11566.0,41.3
43,2086,11544.0,41.3
43,2087,11526.0,41.3
43,2088,11512.0,41.3
43,2089,11501.0,41.3
43,2090,11495.0,41.3
43,2091,11488.0,41.3
43,2092,11484.0,41.3
43,2093,11481.0,41.3
43,2094,11480.0,41.3
43,2095,11481.0,41.3
43,2096,11484.0,41.3
43,2097,11489.0,41.3
43,2098,11496.0,41.3
43,2099,11502.0,41.3
43,2100,11509.0,41.3
44,1960,3614.6,29.5
44,1961,3636.0,29.5
44,1965,4371.0,29.5
44,1967,4434.8,29.5
44,1970,5044.8,29.5
44,1971,5116.0,29.5
44,1972,5222.2,30.1
44,1973,5198.0,30.3
44,1974,5165.0,30.1
44,1975,5079.6,30.2
44,1976,4958.6,30.2
44,1977,4854.0,31.2
44,1978,4818.8,31.1
44,1979,4834.4,31.9
44,1980,4870.8,31.6
44,1981,4850.2,31.9
44,1982,4778.6,31.8
44,1983,4802.6,32.3
44,1984,4813.4,32.3
44,1985,4780.4,32.6
44,1986,4774.6,32.8
44,1987,4961.6,32.9
44,1988,5117.8,33.6
44,1989,5255.6,33.4
44,1990,5448.2,34.0
44,1991,5669.8,34.4
44,1992,5739.0,33.9
44,1993,5841.0,34.4
44,1994,5938.0,34.9
44,1995,6085.8,34.9
44,1996,6226.0,35.0
44,1997,6413.6,35.0
44,1998,6542.2,35.3
44,1999,6686.8,35.8
44,2000,6814.8,35.8
44,2001,7069.2,36.0
44,2002,7220.6,36.0
44,2003,7351.6,35.5
44,2004,7542.4,36.8
44,2005,7785.4,36.9
44,2006,7964.8,36.7
44,2007,8154.0,36.8
44,2008,8307.4,37.9
44,2009,8440.2,37.9
44,2010,8448.2,38.0
44,2011,8523.8,38.2
44,2012,8638.0,38.5
44,2013,8663.4,39.0
44,2014,8664.8,39.4
44,2015,8680.6,39.4
44,2016,8791.2,39.7
44,2017,8875.2,39.1
44,2018,9051.0,39.4
44,2019,9235.4,39.7
44,2020,9411.6,39.2
44,2021,9638.0,39.6
44,2022,9816.6,40.0
44,2023,10083.8,40.3
44,2024,10261.2,40.3
44,2025,10440.0,40.3
44,2026,10502.0,40.3
44,2027,10784.0,40.3
44,2028,10761.0,40.3
44,2029,10855.0,40.3
44,2030,10988.0,40.3
44,2031,11568.0,40.3
44,2032,11635.0,40.3
44,2033,12147.0,40.3
44,2034,12226.0,40.3
44,2035,12650.0,40.3
44,2036,12344.0,40.3
44,2037,12843.0,40.3
44,2038,12887.0,40.3
44,2039,12930.0,40.3
44,2040,12977.0,40.3
44,2041,13150.0,40.3
44,2042,13180.0,40.3
44,2043,12746.0,40.3
44,2044,12667.0,40.3
44,2045,12782.0,40.3
44,2046,12236.0,40.3
44,2047,12135.0,40.3
44,2048,11999.0,40.3
44,2049,12006.0,40.3
44,2050,11970.0,40.3
44,2051,11992.0,40.3
44,2052,11969.0,40.3
44,2053,12023.0,40.3
44,2054,11948.0,40.3
44,2055,12097.0,40.3
44,2056,11821.0,40.3
44,2057,11987.0,40.3
44,2058,12058.0,40.3
44,2059,12093.0,40.3
44,2060,11909.0,40.3
44,2061,11880.0,40.3
44,2062,11885.0,40.3
44,2063,11841.0,40.3
44,2064,11777.0,40.3
44,2065,11777.0,40.3
44,2066,11879.0,40.3
44,2067,11866.0,40.3
44,2068,12159.0,40.3
44,2069,12207.0,40.3
44,2070,12223.0,40.3
44,2071,12227.0,40.3
44,2072,12221.0,40.3
44,2073,12211.0,40.3
44,2074,12188.0,40.3
44,2075,12153.0,40.3
44,2076,12107.0,40.3
44,2077,12052.0,40.3
44,2078,11992.0,40.3
44,2079,11931.0,40.3
44,2080,11870.0,40.3
44,2081,11811.0,40.3
44,2082,11758.0,40.3
44,2083,11710.0,40.3
44,2084,11670.0,40.3
44,2085,11635.0,40.3
44,2086,11606.0,40.3
44,2087,11584.0,40.3
44,2088,11568.0,40.3
44,2089,11554.0,40.3
44,2090,11545.0,40.3
44,2091,11537.0,40.3
44,2092,11532.0,40.3
44,2093,11527.0,40.3
44,2094,11526.0,40.3
44,2095,11524.0,40.3
44,2096,11525.0,40.3
44,2097,11528.0,40.3
44,2098,11535.0,40.3
44,2099,11541.0,40.3
44,2100,11548.0,40.3
45,1960,3614.6,28.7
45,1961,3636.0,28.7
45,1965,4371.0,28.7
45,1967,4434.8,28.7
45,1970,5044.8,28.7
45,1971,5116.0,28.7
45,1972,5222.2,29.3
45,1973,5198.0,29.4
45,1974,5165.0,29.2
45,1975,5079.6,29.3
45,1976,4958.6,29.4
45,1977,4854.0,30.4
45,1978,4818.8,30.2
45,1979,4834.4,31.0
45,1980,4870.8,30.7
45,1981,4850.2,31.0
45,1982,4778.6,30.9
45,1983,4802.6,31.4
45,1984,4813.4,31.3
45,1985,4780.4,31.7
45,1986,4774.6,31.9
45,1987,4961.6,32.0
45,1988,5117.8,32.7
45,1989,5255.6,32.5
45,1990,5448.2,33.1
45,1991,5669.8,33.6
45,1992,5739.0,33.0
45,1993,5841.0,33.5
45,1994,5938.0,34.0
45,1995,6085.8,34.0
45,1996,6226.0,34.0
45,1997,6413.6,34.1
45,1998,6542.2,34.4
45,1999,6686.8,34.8
45,2000,6814.8,35.0
45,2001,7069.2,35.1
45,2002,7220.6,35.1
45,2003,7351.6,34.5
45,2004,7542.4,35.9
45,2005,7785.4,36.0
45,2006,7964.8,35.8
45,2007,8154.0,35.8
45,2008,8307.4,36.9
45,2009,8440.2,37.0
45,2010,8448.2,37.1
45,2011,8523.8,37.3
45,2012,8638.0,37.6
45,2013,8663.4,38.1
45,2014,8664.8,38.4
45,2015,8680.6,38.4
45,2016,8791.2,38.7
45,2017,8875.2,38.2
45,2018,9051.0,38.4
45,2019,9235.4,38.7
45,2020,9411.6,38.2
45,2021,9638.0,38.6
45,2022,9816.6,39.0
45,2023,10083.8,39.4
45,2024,10261.2,39.4
45,2025,10041.0,39.4
45,2026,10527.0,39.4
45,2027,10587.0,39.4
45,2028,10866.0,39.4
45,2029,10841.0,39.4
45,2030,10933.0,39.4
45,2031,11064.0,39.4
45,2032,11641.0,39.4
45,2033,11705.0,39.4
45,2034,12216.0,39.4
45,2035,12297.0,39.4
45,2036,12718.0,39.4
45,2037,12410.0,39.4
45,2038,12906.0,39.4
45,2039,12950.0,39.4
45,2040,12991.0,39.4
45,2041,13037.0,39.4
45,2042,13208.0,39.4
45,2043,13236.0,39.4
45,2044,12801.0,39.4
45,2045,12722.0,39.4
45,2046,12836.0,39.4
45,2047,12289.0,39.4
45,2048,12187.0,39.4
45,2049,12050.0,39.4
45,2050,12056.0,39.4
45,2051,12019.0,39.4
45,2052,12042.0,39.4
45,2053,12018.0,39.4
45,2054,12071.0,39.4
45,2055,11995.0,39.4
45,2056,12144.0,39.4
45,2057,11868.0,39.4
45,2058,12034.0,39.4
45,2059,12105.0,39.4
45,2060,12138.0,39.4
45,2061,11954.0,39.4
45,2062,11925.0,39.4
45,2063,11932.0,39.4
45,2064,11886.0,39.4
45,2065,11822.0,39.4
45,2066,11822.0,39.4
45,2067,11923.0,39.4
45,2068,11909.0,39.4
45,2069,12202.0,39.4
45,2070,12250.0,39.4
45,2071,12266.0,39.4
45,2072,12271.0,39.4
45,2073,12264.0,39.4
45,2074,12253.0,39.4
45,2075,12232.0,39.4
45,2076,12197.0,39.4
45,2077,12150.0,39.4
45,2078,12096.0,39.4
45,2079,12036.0,39.4
45,2080,11975.0,39.4
45,2081,11914.0,39.4
45,2082,11857.0,39.4
45,2083,11803.0,39.4
45,2084,11756.0,39.4
45,2085,11715.0,39.4
45,2086,11681.0,39.4
45,2087,11652.0,39.4
45,2088,11630.0,39.4
45,2089,11615.0,39.4
45,2090,11601.0,39.4
45,2091,11592.0,39.4
45,2092,11586.0,39.4
45,2093,11580.0,39.4
45,2094,11576.0,39.4
45,2095,11574.0,39.4
45,2096,11573.0,39.4
45,2097,11575.0,39.4
45,2098,11578.0,39.4
45,2099,11585.0,39.4
45,2100,11591.0,39.4
46,1960,4473.0,27.8
46,1961,4499.2,27.8
46,1965,3730.2,27.8
46,1967,3784.4,27.8
46,1970,4279.4,27.8
46,1971,4262.0,27.8
46,1972,4403.8,28.4
46,1973,4615.2,28.5
46,1974,4797.4,28.3
46,1975,5048.6,28.5
46,1976,5239.2,28.5
46,1977,5281.8,29.4
46,1978,5224.0,29.3
46,1979,5107.2,30.1
46,1980,4925.0,29.8
46,1981,4768.2,30.1
46,1982,4659.0,29.9
46,1983,4628.0,30.5
46,1984,4639.6,30.4
46,1985,4697.6,30.8
46,1986,4709.8,31.0
46,1987,4662.8,31.1
46,1988,4720.2,31.8
46,1989,4772.8,31.6
46,1990,4754.2,32.2
46,1991,4767.2,32.7
46,1992,4966.4,32.0
46,1993,5109.4,32.6
46,1994,5251.0,33.0
46,1995,5462.2,33.1
46,1996,5682.0,33.1
46,1997,5745.2,33.2
46,1998,5870.0,33.5
46,1999,5967.4,33.9
46,2000,6102.0,34.0
46,2001,6165.6,34.2
46,2002,6379.8,34.2
46,2003,6556.6,33.6
46,2004,6753.8,35.0
46,2005,6911.6,35.0
46,2006,7140.0,34.9
46,2007,7343.6,34.9
46,2008,7533.0,36.0
46,2009,7766.6,36.1
46,2010,8054.2,36.1
46,2011,8269.0,36.3
46,2012,8565.0,36.6
46,2013,8781.8,37.1
46,2014,8942.2,37.5
46,2015,9072.2,37.5
46,2016,9120.8,37.8
46,2017,9258.8,37.2
46,2018,9240.4,37.5
46,2019,9236.6,37.7
46,2020,9226.8,37.3
46,2021,9252.2,37.7
46,2022,9269.8,38.1
46,2023,9436.2,38.4
46,2024,9620.2,38.4
46,2025,9999.0,38.4
46,2026,10119.0,38.4
46,2027,10602.0,38.4
46,2028,10660.0,38.4
46,2029,10937.0,38.4
46,2030,10909.0,38.4
46,2031,11000.0,38.4
46,2032,11129.0,38.4
46,2033,11703.0,38.4
46,2034,11766.0,38.4
46,2035,12278.0,38.4
46,2036,12357.0,38.4
46,2037,12776.0,38.4
46,2038,12466.0,38.4
46,2039,12962.0,38.4
46,2040,13003.0,38.4
46,2041,13043.0,38.4
46,2042,13087.0,38.4
46,2043,13258.0,38.4
46,2044,13285.0,38.4
46,2045,12849.0,38.4
46,2046,12769.0,38.4
46,2047,12882.0,38.4
46,2048,12335.0,38.4
46,2049,12232.0,38.4
46,2050,12094.0,38.4
46,2051,12100.0,38.4
46,2052,12063.0,38.4
46,2053,12084.0,38.4
46,2054,12060.0,38.4
46,2055,12113.0,38.4
46,2056,12037.0,38.4
46,2057,12184.0,38.4
46,2058,11909.0,38.4
46,2059,12075.0,38.4
46,2060,12146.0,38.4
46,2061,12179.0,38.4
46,2062,11995.0,38.4
46,2063,11966.0,38.4
46,2064,11971.0,38.4
46,2065,11926.0,38.4
46,2066,11861.0,38.4
46,2067,11861.0,38.4
46,2068,11962.0,38.4
46,2069,11948.0,38.4
46,2070,12240.0,38.4
46,2071,12288.0,38.4
46,2072,12304.0,38.4
46,2073,12309.0,38.4
46,2074,12303.0,38.4
46,2075,12292.0,38.4
46,2076,12271.0,38.4
46,2077,12236.0,38.4
46,2078,12190.0,38.4
46,2079,12136.0,38.4
46,2080,12077.0,38.4
46,2081,12016.0,38.4
46,2082,11955.0,38.4
46,2083,11898.0,38.4
46,2084,11845.0,38.4
46,2085,11797.0,38.4
46,2086,11758.0,38.4
46,2087,11724.0,38.4
46,2088,11695.0,38.4
46,2089,11674.0,38.4
46,2090,11658.0,38.4
46,2091,11646.0,38.4
46,2092,11637.0,38.4
46,2093,11631.0,38.4
46,2094,11626.0,38.4
46,2095,11621.0,38.4
46,2096,11620.0,38.4
46,2097,11620.0,38.4
46,2098,11621.0,38.4
46,2099,11624.0,38.4
46,2100,11631.0,38.4
47,1960,4473.0,26.9
47,1961,4499.2,26.9
47,1965,3730.2,26.9
47,1967,3784.4,26.9
47,1970,4279.4,26.9
47,1971,4262.0,26.9
47,1972,4403.8,27.6
47,1973,4615.2,27.6
47,1974,4797.4,27.5
47,1975,5048.6,27.6
47,1976,5239.2,27.6
47,1977,5281.8,28.5
47,1978,5224.0,28.4
47,1979,5107.2,29.2
47,1980,4925.0,29.0
47,1981,4768.2,29.2
47,1982,4659.0,29.0
47,1983,4628.0,29.6
47,1984,4639.6,29.5
47,1985,4697.6,29.9
47,1986,4709.8,30.1
47,1987,4662.8,30.2
47,1988,4720.2,30.9
47,1989,4772.8,30.7
47,1990,4754.2,31.3
47,1991,4767.2,31.7
47,1992,4966.4,31.2
47,1993,5109.4,31.7
47,1994,5251.0,32.2
47,1995,5462.2,32.2
47,1996,5682.0,32.2
47,1997,5745.2,32.3
47,1998,5870.0,32.6
47,1999,5967.4,33.0
47,2000,6102.0,33.1
47,2001,6165.6,33.3
47,2002,6379.8,33.3
47,2003,6556.6,32.7
47,2004,6753.8,34.1
47,2005,6911.6,34.1
47,2006,7140.0,34.0
47,2007,7343.6,34.0
47,2008,7533.0,35.0
47,2009,7766.6,35.1
47,2010,8054.2,35.2
47,2011,8269.0,35.4
47,2012,8565.0,35.7
47,2013,8781.8,36.2
47,2014,8942.2,36.5
47,2015,9072.2,36.5
47,2016,9120.8,36.8
47,2017,9258.8,36.3
47,2018,9240.4,36.5
47,2019,9236.6,36.8
47,2020,9226.8,36.3
47,2021,9252.2,36.7
47,2022,9269.8,37.1
47,2023,9436.2,37.4
47,2024,9620.2,37.4
47,2025,10014.0,37.4
47,2026,10067.0,37.4
47,2027,10185.0,37.4
47,2028,10666.0,37.4
47,2029,10722.0,37.4
47,2030,10997.0,37.4
47,2031,10968.0,37.4
47,2032,11057.0,37.4
47,2033,11185.0,37.4
47,2034,11757.0,37.4
47,2035,11822.0,37.4
47,2036,12331.0,37.4
47,2037,12408.0,37.4
47,2038,12824.0,37.4
47,2039,12514.0,37.4
47,2040,13007.0,37.4
47,2041,13048.0,37.4
47,2042,13086.0,37.4
47,2043,13130.0,37.4
47,2044,13299.0,37.4
47,2045,13325.0,37.4
47,2046,12889.0,37.4
47,2047,12808.0,37.4
47,2048,12920.0,37.4
47,2049,12373.0,37.4
47,2050,12270.0,37.4
47,2051,12131.0,37.4
47,2052,12136.0,37.4
47,2053,12099.0,37.4
47,2054,12120.0,37.4
47,2055,12096.0,37.4
47,2056,12148.0,37.4
47,2057,12072.0,37.4
47,2058,12220.0,37.4
47,2059,11945.0,37.4
47,2060,12110.0,37.4
47,2061,12181.0,37.4
47,2062,12214.0,37.4
47,2063,12030.0,37.4
47,2064,12001.0,37.4
47,2065,12006.0,37.4
47,2066,11960.0,37.4
47,2067,11896.0,37.4
47,2068,11895.0,37.4
47,2069,11995.0,37.4
47,2070,11982.0,37.4
47,2071,12274.0,37.4
47,2072,12322.0,37.4
47,2073,12338.0,37.4
47,2074,12343.0,37.4
47,2075,12337.0,37.4
47,2076,12327.0,37.4
47,2077,12306.0,37.4
47,2078,12271.0,37.4
47,2079,12225.0,37.4
47,2080,12172.0,37.4
47,2081,12113.0,37.4
47,2082,12052.0,37.4
47,2083,11991.0,37.4
47,2084,11934.0,37.4
47,2085,11882.0,37.4
47,2086,11835.0,37.4
47,2087,11796.0,37.4
47,2088,11762.0,37.4
47,2089,11734.0,37.4
47,2090,11714.0,37.4
47,2091,11698.0,37.4
47,2092,11686.0,37.4
47,2093,11677.0,37.4
47,2094,11672.0,37.4
47,2095,11666.0,37.4
47,2096,11663.0,37.4
47,2097,11662.0,37.4
47,2098,11661.0,37.4
47,2099,11663.0,37.4
47,2100,11667.0,37.4
48,1960,4473.0,26.1
48,1961,4499.2,26.1
48,1965,3730.2,26.1
48,1967,3784.4,26.1
48,1970,4279.4,26.1
48,1971,4262.0,26.1
48,1972,4403.8,26.7
48,1973,4615.2,26.7
48,1974,4797.4,26.6
48,1975,5048.6,26.7
48,1976,5239.2,26.7
48,1977,5281.8,27.6
48,1978,5224.0,27.6
48,1979,5107.2,28.3
48,1980,4925.0,28.1
48,1981,4768.2,28.4
48,1982,4659.0,28.2
48,1983,4628.0,28.7
48,1984,4639.6,28.7
48,1985,4697.6,29.0
48,1986,4709.8,29.2
48,1987,4662.8,29.4
48,1988,4720.2,30.0
48,1989,4772.8,29.8
48,1990,4754.2,30.4
48,1991,4767.2,30.8
48,1992,4966.4,30.3
48,1993,5109.4,30.8
48,1994,5251.0,31.2
48,1995,5462.2,31.3
48,1996,5682.0,31.3
48,1997,5745.2,31.4
48,1998,5870.0,31.6
48,1999,5967.4,32.1
48,2000,6102.0,32.2
48,2001,6165.6,32.4
48,2002,6379.8,32.4
48,2003,6556.6,31.7
48,2004,6753.8,33.2
48,2005,6911.6,33.2
48,2006,7140.0,33.1
48,2007,7343.6,33.0
48,2008,7533.0,34.1
48,2009,7766.6,34.2
48,2010,8054.2,34.3
48,2011,8269.0,34.4
48,2012,8565.0,34.7
48,2013,8781.8,35.3
48,2014,8942.2,35.6
48,2015,9072.2,35.6
48,2016,9120.8,35.9
48,2017,9258.8,35.4
48,2018,9240.4,35.6
48,2019,9236.6,35.8
48,2020,9226.8,35.4
48,2021,9252.2,35.8
48,2022,9269.8,36.2
48,2023,9436.2,36.5
48,2024,9620.2,36.5
48,2025,9647.0,36.5
48,2026,10067.0,36.5
48,2027,10119.0,36.5
48,2028,10236.0,36.5
48,2029,10715.0,36.5
48,2030,10769.0,36.5
48,2031,11042.0,36.5
48,2032,11012.0,36.5
48,2033,11100.0,36.5
48,2034,11226.0,36.5
48,2035,11798.0,36.5
48,2036,11861.0,36.5
48,2037,12369.0,36.5
48,2038,12444.0,36.5
48,2039,12859.0,36.5
48,2040,12548.0,36.5
48,2041,13040.0,36.5
48,2042,13080.0,36.5
48,2043,13116.0,36.5
48,2044,13160.0,36.5
48,2045,13327.0,36.5
48,2046,13352.0,36.5
48,2047,12916.0,36.5
48,2048,12835.0,36.5
48,2049,12946.0,36.5
48,2050,12399.0,36.5
48,2051,12296.0,36.5
48,2052,12157.0,36.5
48,2053,12162.0,36.5
48,2054,12124.0,36.5
48,2055,12145.0,36.5
48,2056,12121.0,36.5
48,2057,12174.0,36.5
48,2058,12098.0,36.5
48,2059,12245.0,36.5
48,2060,11970.0,36.5
48,2061,12135.0,36.5
48,2062,12206.0,36.5
48,2063,12239.0,36.5
48,2064,12055.0,36.5
48,2065,12026.0,36.5
48,2066,12031.0,36.5
48,2067,11985.0,36.5
48,2068,11921.0,36.5
48,2069,11920.0,36.5
48,2070,12020.0,36.5
48,2071,12007.0,36.5
48,2072,12299.0,36.5
48,2073,12347.0,36.5
48,2074,12363.0,36.5
48,2075,12369.0,36.5
48,2076,12363.0,36.5
48,2077,12353.0,36.5
48,2078,12332.0,36.5
48,2079,12299.0,36.5
48,2080,12253.0,36.5
48,2081,12200.0,36.5
48,2082,12141.0,36.5
48,2083,12081.0,36.5
48,2084,12021.0,36.5
48,2085,11965.0,36.5
48,2086,11912.0,36.5
48,2087,11865.0,36.5
48,2088,11826.0,36.5
48,2089,11794.0,36.5
48,2090,11767.0,36.5
48,2091,11747.0,36.5
48,2092,11732.0,36.5
48,2093,11720.0,36.5
48,2094,11711.0,36.5
48,2095,11706.0,36.5
48,2096,11702.0,36.5
48,2097,11699.0,36.5
48,2098,11698.0,36.5
48,2099,11697.0,36.5
48,2100,11699.0,36.5
49,1960,4473.0,25.2
49,1961,4499.2,25.2
49,1965,3730.2,25.2
49,1967,3784.4,25.2
49,1970,4279.4,25.2
49,1971,4262.0,25.2
49,1972,4403.8,25.8
49,1973,4615.2,25.9
49,1974,4797.4,25.7
49,1975,5048.6,25.9
49,1976,5239.2,25.9
49,1977,5281.8,26.8
49,1978,5224.0,26.7
49,1979,5107.2,27.5
49,1980,4925.0,27.3
49,1981,4768.2,27.5
49,1982,4659.0,27.3
49,1983,4628.0,27.9
49,1984,4639.6,27.8
49,1985,4697.6,28.1
49,1986,4709.8,28.4
49,1987,4662.8,28.5
49,1988,4720.2,29.1
49,1989,4772.8,28.9
49,1990,4754.2,29.5
49,1991,4767.2,29.9
49,1992,4966.4,29.4
49,1993,5109.4,29.9
49,1994,5251.0,30.3
49,1995,5462.2,30.4
49,1996,5682.0,30.4
49,1997,5745.2,30.5
49,1998,5870.0,30.8
49,1999,5967.4,31.3
49,2000,6102.0,31.3
49,2001,6165.6,31.5
49,2002,6379.8,31.5
49,2003,6556.6,30.9
49,2004,6753.8,32.3
49,2005,6911.6,32.2
49,2006,7140.0,32.2
49,2007,7343.6,32.2
49,2008,7533.0,33.2
49,2009,7766.6,33.2
49,2010,8054.2,33.4
49,2011,8269.0,33.5
49,2012,8565.0,33.8
49,2013,8781.8,34.3
49,2014,8942.2,34.7
49,2015,9072.2,34.6
49,2016,9120.8,34.9
49,2017,9258.8,34.5
49,2018,9240.4,34.6
49,2019,9236.6,34.9
49,2020,9226.8,34.4
49,2021,9252.2,34.8
49,2022,9269.8,35.2
49,2023,9436.2,35.5
49,2024,9620.2,35.5
49,2025,9638.0,35.5
49,2026,9701.0,35.5
49,2027,10119.0,35.5
49,2028,10169.0,35.5
49,2029,10286.0,35.5
49,2030,10762.0,35.5
49,2031,10815.0,35.5
49,2032,11086.0,35.5
49,2033,11054.0,35.5
49,2034,11141.0,35.5
49,2035,11268.0,35.5
49,2036,11839.0,35.5
49,2037,11901.0,35.5
49,2038,12405.0,35.5
49,2039,12481.0,35.5
49,2040,12893.0,35.5
49,2041,12582.0,35.5
49,2042,13072.0,35.5
49,2043,13110.0,35.5
49,2044,13147.0,35.5
49,2045,13189.0,35.5
49,2046,13356.0,35.5
49,2047,13381.0,35.5
49,2048,12945.0,35.5
49,2049,12863.0,35.5
49,2050,12973.0,35.5
49,2051,12427.0,35.5
49,2052,12323.0,35.5
49,2053,12184.0,35.5
49,2054,12189.0,35.5
49,2055,12150.0,35.5
49,2056,12171.0,35.5
49,2057,12147.0,35.5
49,2058,12199.0,35.5
49,2059,12124.0,35.5
49,2060,12271.0,35.5
49,2061,11996.0,35.5
49,2062,12161.0,35.5
49,2063,12232.0,35.5
49,2064,12265.0,35.5
49,2065,12081.0,35.5
49,2066,12052.0,35.5
49,2067,12056.0,35.5
49,2068,12011.0,35.5
49,2069,11947.0,35.5
49,2070,11946.0,35.5
49,2071,12046.0,35.5
49,2072,12033.0,35.5
49,2073,12325.0,35.5
49,2074,12373.0,35.5
49,2075,12389.0,35.5
49,2076,12395.0,35.5
49,2077,12390.0,35.5
49,2078,12380.0,35.5
49,2079,12360.0,35.5
49,2080,12327.0,35.5
49,2081,12281.0,35.5
49,2082,12228.0,35.5
49,2083,12170.0,35.5
49,2084,12110.0,35.5
49,2085,12051.0,35.5
49,2086,11994.0,35.5
49,2087,11943.0,35.5
49,2088,11897.0,35.5
49,2089,11859.0,35.5
49,2090,11826.0,35.5
49,2091,11800.0,35.5
49,2092,11780.0,35.5
49,2093,11765.0,35.5
49,2094,11753.0,35.5
49,2095,11746.0,35.5
49,2096,11740.0,35.5
49,2097,11736.0,35.5
49,2098,11734.0,35.5
49,2099,11733.0,35.5
49,2100,11732.0,35.5
50,1960,4473.0,24.3
50,1961,4499.2,24.3
50,1965,3730.2,24.3
50,1967,3784.4,24.3
50,1970,4279.4,24.3
50,1971,4262.0,24.3
50,1972,4403.8,25.0
50,1973,4615.2,25.0
50,1974,4797.4,24.8
50,1975,5048.6,25.1
50,1976,5239.2,25.0
50,1977,5281.8,26.0
50,1978,5224.0,25.9
50,1979,5107.2,26.6
50,1980,4925.0,26.4
50,1981,4768.2,26.7
50,1982,4659.0,26.4
50,1983,4628.0,27.0
50,1984,4639.6,27.0
50,1985,4697.6,27.3
50,1986,4709.8,27.5
50,1987,4662.8,27.6
50,1988,4720.2,28.2
50,1989,4772.8,28.0
50,1990,4754.2,28.7
50,1991,4767.2,29.1
50,1992,4966.4,28.5
50,1993,5109.4,29.0
50,1994,5251.0,29.4
50,1995,5462.2,29.5
50,1996,5682.0,29.6
50,1997,5745.2,29.6
50,1998,5870.0,29.9
50,1999,5967.4,30.4
50,2000,6102.0,30.4
50,2001,6165.6,30.6
50,2002,6379.8,30.6
50,2003,6556.6,29.9
50,2004,6753.8,31.4
50,2005,6911.6,31.3
50,2006,7140.0,31.3
50,2007,7343.6,31.2
50,2008,7533.0,32.2
50,2009,7766.6,32.3
50,2010,8054.2,32.5
50,2011,8269.0,32.6
50,2012,8565.0,32.9
50,2013,8781.8,33.4
50,2014,8942.2,33.7
50,2015,9072.2,33.7
50,2016,9120.8,34.0
50,2017,9258.8,33.5
50,2018,9240.4,33.7
50,2019,9236.6,34.0
50,2020,9226.8,33.5
50,2021,9252.2,33.9
50,2022,9269.8,34.2
50,2023,9436.2,34.6
50,2024,9620.2,34.6
50,2025,9527.0,34.6
50,2026,9692.0,34.6
50,2027,9753.0,34.6
50,2028,10170.0,34.6
50,2029,10219.0,34.6
50,2030,10333.0,34.6
50,2031,10807.0,34.6
50,2032,10859.0,34.6
50,2033,11129.0,34.6
50,2034,11096.0,34.6
50,2035,11183.0,34.6
50,2036,11310.0,34.6
50,2037,11877.0,34.6
50,2038,11938.0,34.6
50,2039,12442.0,34.6
50,2040,12515.0,34.6
50,2041,12926.0,34.6
50,2042,12615.0,34.6
50,2043,13103.0,34.6
50,2044,13141.0,34.6
50,2045,13176.0,34.6
50,2046,13218.0,34.6
50,2047,13384.0,34.6
50,2048,13408.0,34.6
50,2049,12972.0,34.6
50,2050,12890.0,34.6
50,2051,13000.0,34.6
50,2052,12454.0,34.6
50,2053,12350.0,34.6
50,2054,12211.0,34.6
50,2055,12215.0,34.6
50,2056,12177.0,34.6
50,2057,12198.0,34.6
50,2058,12174.0,34.6
50,2059,12226.0,34.6
50,2060,12150.0,34.6
50,2061,12298.0,34.6
50,2062,12024.0,34.6
50,2063,12188.0,34.6
50,2064,12259.0,34.6
50,2065,12291.0,34.6
50,2066,12108.0,34.6
50,2067,12079.0,34.6
50,2068,12083.0,34.6
50,2069,12037.0,34.6
50,2070,11974.0,34.6
50,2071,11973.0,34.6
50,2072,12073.0,34.6
50,2073,12060.0,34.6
50,2074,12352.0,34.6
50,2075,12400.0,34.6
50,2076,12418.0,34.6
